Source,Target,Type,Id,Label,Weight
5730,653,Directed,8270,,1.0
5731,5,Directed,14162,,1.0
5731,653,Directed,8275,,1.0
5732,653,Directed,8277,,1.0
5733,653,Directed,8278,,1.0
5733,5868,Directed,9632,,1.0
5734,653,Directed,8280,,1.0
5734,5868,Directed,9936,,1.0
5735,653,Directed,8281,,1.0
5736,653,Directed,8286,,1.0
5737,653,Directed,8287,,1.0
5738,653,Directed,8290,,1.0
5739,653,Directed,8291,,1.0
5740,653,Directed,8294,,1.0
5741,653,Directed,8295,,1.0
5742,8,Directed,11559,,1.0
5742,653,Directed,8296,,1.0
5742,5868,Directed,8698,,1.0
5743,653,Directed,8298,,1.0
5744,653,Directed,8299,,1.0
5745,653,Directed,8301,,1.0
5746,653,Directed,8302,,1.0
5747,653,Directed,8304,,1.0
5748,5,Directed,12954,,1.0
5748,653,Directed,8306,,1.0
5749,653,Directed,8307,,1.0
5750,653,Directed,8309,,1.0
5751,653,Directed,8310,,1.0
5752,653,Directed,8311,,1.0
5753,653,Directed,8312,,1.0
5754,653,Directed,8319,,1.0
5755,5,Directed,14519,,1.0
5755,8,Directed,11537,,1.0
5755,653,Directed,8321,,1.0
5756,5,Directed,14553,,1.0
5756,653,Directed,8322,,1.0
5757,653,Directed,8323,,1.0
5758,653,Directed,8324,,1.0
5759,653,Directed,8325,,1.0
5760,5,Directed,16385,,1.0
5760,653,Directed,8328,,1.0
5761,653,Directed,8329,,1.0
5762,653,Directed,8333,,1.0
5763,653,Directed,8341,,1.0
5764,653,Directed,8343,,1.0
5765,5,Directed,14947,,1.0
5765,653,Directed,8344,,1.0
5766,5,Directed,14755,,1.0
5766,653,Directed,8345,,1.0
5767,653,Directed,8347,,1.0
5767,2794,Directed,12780,,1.0
5768,5,Directed,19430,,1.0
5768,653,Directed,8353,,1.0
5769,653,Directed,8354,,1.0
5770,653,Directed,8355,,1.0
5771,653,Directed,8356,,1.0
5772,653,Directed,8357,,1.0
5773,653,Directed,8360,,1.0
5774,653,Directed,8361,,1.0
5775,653,Directed,8362,,1.0
5776,5,Directed,17733,,1.0
5776,653,Directed,8367,,1.0
5777,5,Directed,17006,,1.0
5777,653,Directed,8369,,1.0
5778,653,Directed,8372,,1.0
5779,5,Directed,15407,,1.0
5779,653,Directed,8373,,1.0
5780,653,Directed,8378,,1.0
5781,5,Directed,21547,,1.0
5781,653,Directed,8379,,1.0
5782,5,Directed,13755,,1.0
5782,653,Directed,8382,,1.0
5783,5,Directed,16588,,1.0
5783,653,Directed,8384,,1.0
5784,653,Directed,8386,,1.0
5785,653,Directed,8387,,1.0
5786,653,Directed,8388,,1.0
5787,653,Directed,8389,,1.0
5788,5,Directed,15576,,1.0
5788,653,Directed,8392,,1.0
5789,5,Directed,16016,,1.0
5789,653,Directed,8401,,1.0
5790,5,Directed,16389,,1.0
5790,653,Directed,8405,,1.0
5791,653,Directed,8410,,1.0
5792,5,Directed,18687,,1.0
5792,8,Directed,11652,,1.0
5792,653,Directed,8416,,1.0
5793,5,Directed,17379,,1.0
5793,653,Directed,8418,,1.0
5794,653,Directed,8420,,1.0
5795,653,Directed,8421,,1.0
5796,653,Directed,8427,,1.0
5797,5,Directed,16725,,1.0
5797,653,Directed,8433,,1.0
5798,5,Directed,17394,,1.0
5798,653,Directed,8436,,1.0
5799,5,Directed,18024,,1.0
5799,653,Directed,8437,,1.0
5799,5007,Directed,12247,,1.0
5800,653,Directed,8442,,1.0
5801,653,Directed,8444,,1.0
5802,653,Directed,8446,,1.0
5803,653,Directed,8447,,1.0
5804,653,Directed,8448,,1.0
5805,653,Directed,8449,,1.0
5806,653,Directed,8451,,1.0
5807,653,Directed,8452,,1.0
5808,653,Directed,8453,,1.0
5809,653,Directed,8455,,1.0
5810,653,Directed,8456,,1.0
5811,653,Directed,8457,,1.0
5812,653,Directed,8458,,1.0
5813,653,Directed,8459,,1.0
5814,653,Directed,8462,,1.0
5815,653,Directed,8463,,1.0
5816,5,Directed,16993,,1.0
5816,653,Directed,8464,,1.0
5817,653,Directed,8465,,1.0
5818,653,Directed,8466,,1.0
5819,5,Directed,17592,,1.0
5819,653,Directed,8469,,1.0
5820,653,Directed,8470,,1.0
5821,653,Directed,8472,,1.0
5822,653,Directed,8473,,1.0
5823,5,Directed,17348,,1.0
5823,653,Directed,8475,,1.0
5824,5,Directed,18170,,1.0
5824,653,Directed,8478,,1.0
5825,5,Directed,17856,,1.0
5825,653,Directed,8479,,1.0
5826,5,Directed,18203,,1.0
5826,653,Directed,8482,,1.0
5827,653,Directed,8483,,1.0
5828,5,Directed,16686,,1.0
5828,653,Directed,8486,,1.0
5829,653,Directed,8487,,1.0
5830,653,Directed,8493,,1.0
5831,5,Directed,17593,,1.0
5831,653,Directed,8501,,1.0
5832,653,Directed,8503,,1.0
5833,653,Directed,8504,,1.0
5834,653,Directed,8510,,1.0
5835,653,Directed,8513,,1.0
5836,653,Directed,8514,,1.0
5837,653,Directed,8515,,1.0
5838,5,Directed,14297,,1.0
5838,653,Directed,8520,,1.0
5839,653,Directed,8522,,1.0
5840,653,Directed,8525,,1.0
5841,653,Directed,8527,,1.0
5842,5,Directed,17572,,1.0
5842,653,Directed,8530,,1.0
5843,653,Directed,8531,,1.0
5844,653,Directed,8532,,1.0
5845,5,Directed,17955,,1.0
5845,653,Directed,8537,,1.0
5846,653,Directed,8548,,1.0
5847,653,Directed,8555,,1.0
5848,653,Directed,8556,,1.0
5849,5,Directed,18782,,1.0
5849,653,Directed,8561,,1.0
5850,653,Directed,8567,,1.0
5851,653,Directed,8570,,1.0
5852,653,Directed,8571,,1.0
5853,653,Directed,8572,,1.0
5854,653,Directed,8573,,1.0
5855,653,Directed,8574,,1.0
5856,653,Directed,8575,,1.0
5857,5,Directed,15486,,1.0
5857,653,Directed,8576,,1.0
5858,653,Directed,8578,,1.0
5859,653,Directed,8579,,1.0
5860,653,Directed,8580,,1.0
5861,653,Directed,8581,,1.0
5862,653,Directed,8582,,1.0
5863,653,Directed,8583,,1.0
5864,653,Directed,8587,,1.0
5865,5,Directed,13950,,1.0
5865,653,Directed,8588,,1.0
5866,5,Directed,17916,,1.0
5866,653,Directed,8595,,1.0
5867,5868,Directed,8608,,1.0
5869,5868,Directed,8609,,1.0
5870,5868,Directed,8610,,1.0
5871,5868,Directed,8611,,1.0
5872,5868,Directed,8612,,1.0
5873,5868,Directed,8614,,1.0
5874,5868,Directed,8615,,1.0
5875,5868,Directed,8616,,1.0
5876,5868,Directed,8618,,1.0
5877,5868,Directed,8620,,1.0
5878,5868,Directed,8621,,1.0
5879,5868,Directed,8622,,1.0
5880,5868,Directed,8625,,1.0
5881,5868,Directed,8628,,1.0
5882,5868,Directed,8629,,1.0
5883,5,Directed,17202,,1.0
5883,5868,Directed,8630,,1.0
5884,5,Directed,17217,,1.0
5884,5868,Directed,8631,,1.0
5885,5868,Directed,8637,,1.0
5886,5868,Directed,8638,,1.0
5887,5868,Directed,8639,,1.0
5888,5868,Directed,8640,,1.0
5889,5868,Directed,8641,,1.0
5890,5868,Directed,8642,,1.0
5891,5868,Directed,8643,,1.0
5892,5868,Directed,8646,,1.0
5893,5868,Directed,8650,,1.0
5894,5868,Directed,8655,,1.0
5895,5868,Directed,8656,,1.0
5896,5868,Directed,8658,,1.0
5897,5868,Directed,8659,,1.0
5898,5868,Directed,8660,,1.0
5899,4689,Directed,12030,,1.0
5899,5868,Directed,8661,,1.0
5900,5868,Directed,8663,,1.0
5901,5868,Directed,8664,,1.0
5902,5868,Directed,8672,,1.0
5903,5868,Directed,8673,,1.0
5904,5,Directed,14683,,1.0
5904,5868,Directed,8677,,1.0
5905,5868,Directed,8678,,1.0
5906,5868,Directed,8680,,1.0
5907,5868,Directed,8682,,1.0
5908,5868,Directed,8683,,1.0
5909,5868,Directed,8684,,1.0
5910,5868,Directed,8685,,1.0
5911,5868,Directed,8690,,1.0
5912,5868,Directed,8691,,1.0
5913,5868,Directed,8692,,1.0
5914,5868,Directed,8693,,1.0
5915,5868,Directed,8695,,1.0
5916,5868,Directed,8696,,1.0
5917,5868,Directed,8697,,1.0
5918,5868,Directed,8699,,1.0
5919,5868,Directed,8701,,1.0
5920,5868,Directed,8703,,1.0
5921,5007,Directed,12222,,1.0
5921,5868,Directed,8704,,1.0
5922,5868,Directed,8707,,1.0
5923,5868,Directed,8710,,1.0
5924,5868,Directed,8711,,1.0
5925,5868,Directed,8715,,1.0
5926,5868,Directed,8716,,1.0
5927,5868,Directed,8721,,1.0
5928,5868,Directed,8722,,1.0
5929,5868,Directed,8723,,1.0
5930,5868,Directed,8726,,1.0
5931,5,Directed,13792,,1.0
5931,5868,Directed,8728,,1.0
5932,5,Directed,16373,,1.0
5932,5007,Directed,12345,,1.0
5932,5868,Directed,8730,,1.0
5933,5007,Directed,12436,,1.0
5933,5868,Directed,8733,,1.0
5934,5868,Directed,8734,,1.0
5935,5868,Directed,8735,,1.0
5936,5868,Directed,8736,,1.0
5937,5868,Directed,8737,,1.0
5938,5868,Directed,8738,,1.0
5939,5868,Directed,8741,,1.0
5940,5868,Directed,8742,,1.0
5941,5868,Directed,8743,,1.0
5942,5868,Directed,8744,,1.0
5943,5868,Directed,8745,,1.0
5944,5868,Directed,8746,,1.0
5945,5868,Directed,8747,,1.0
5946,5868,Directed,8748,,1.0
5947,5868,Directed,8749,,1.0
5948,5868,Directed,8750,,1.0
5949,5868,Directed,8752,,1.0
5950,5868,Directed,8753,,1.0
5951,5868,Directed,8754,,1.0
5952,5868,Directed,8755,,1.0
5953,5868,Directed,8756,,1.0
5954,5868,Directed,8757,,1.0
5955,5868,Directed,8758,,1.0
5956,5868,Directed,8760,,1.0
5957,5868,Directed,8763,,1.0
5958,5868,Directed,8764,,1.0
5959,5868,Directed,8765,,1.0
5960,5868,Directed,8766,,1.0
5961,5868,Directed,8767,,1.0
5962,5868,Directed,8768,,1.0
5963,5868,Directed,8769,,1.0
5964,5868,Directed,8770,,1.0
5965,5868,Directed,8771,,1.0
5966,5868,Directed,8772,,1.0
5967,5868,Directed,8773,,1.0
5968,5868,Directed,8774,,1.0
5969,5868,Directed,8775,,1.0
5970,5868,Directed,8776,,1.0
5971,5868,Directed,8777,,1.0
5972,5868,Directed,8778,,1.0
5973,5868,Directed,8779,,1.0
5974,5,Directed,19185,,1.0
5974,5868,Directed,8780,,1.0
5975,5868,Directed,8781,,1.0
5976,5868,Directed,8782,,1.0
5977,5868,Directed,8783,,1.0
5978,5868,Directed,8784,,1.0
5979,5868,Directed,8785,,1.0
5980,5868,Directed,8786,,1.0
5981,5868,Directed,8787,,1.0
5982,5868,Directed,8788,,1.0
5983,5868,Directed,8789,,1.0
5984,5868,Directed,8790,,1.0
5985,5868,Directed,8791,,1.0
5986,5868,Directed,8792,,1.0
5987,5868,Directed,8793,,1.0
5988,5868,Directed,8794,,1.0
5989,5868,Directed,8795,,1.0
5990,5,Directed,12937,,1.0
5990,5868,Directed,8796,,1.0
5991,5868,Directed,8797,,1.0
5992,5868,Directed,8798,,1.0
5993,5868,Directed,8800,,1.0
5994,5868,Directed,8802,,1.0
5995,5868,Directed,8803,,1.0
5996,5868,Directed,8804,,1.0
5997,4689,Directed,12070,,1.0
5997,5868,Directed,8806,,1.0
5998,5868,Directed,8808,,1.0
5999,5868,Directed,8809,,1.0
6000,5,Directed,13031,,1.0
6000,5868,Directed,8810,,1.0
6001,5868,Directed,8812,,1.0
6002,5868,Directed,8813,,1.0
6003,5868,Directed,8817,,1.0
6004,5868,Directed,8818,,1.0
6005,5868,Directed,8819,,1.0
6006,5868,Directed,8820,,1.0
6007,5868,Directed,8821,,1.0
6008,5868,Directed,8822,,1.0
6009,5868,Directed,8823,,1.0
6010,5,Directed,13468,,1.0
6010,5868,Directed,8829,,1.0
6011,5868,Directed,8831,,1.0
6012,5868,Directed,8832,,1.0
6013,5868,Directed,8833,,1.0
6014,5868,Directed,8834,,1.0
6015,5868,Directed,8835,,1.0
6016,5868,Directed,8836,,1.0
6017,5868,Directed,8837,,1.0
6018,5868,Directed,8840,,1.0
6019,5868,Directed,8842,,1.0
6020,5,Directed,17271,,1.0
6020,5868,Directed,8843,,1.0
6021,5868,Directed,8844,,1.0
6022,5868,Directed,8845,,1.0
6023,5868,Directed,8846,,1.0
6024,5868,Directed,8850,,1.0
6025,5868,Directed,8851,,1.0
6026,5868,Directed,8852,,1.0
6027,5868,Directed,8853,,1.0
6028,5868,Directed,8854,,1.0
6029,5868,Directed,8855,,1.0
6030,5868,Directed,8856,,1.0
6031,5868,Directed,8857,,1.0
6032,5868,Directed,8858,,1.0
6033,5868,Directed,8859,,1.0
6034,5868,Directed,8862,,1.0
6035,5868,Directed,8864,,1.0
6036,5868,Directed,8865,,1.0
6037,5868,Directed,8866,,1.0
6038,5868,Directed,8867,,1.0
6039,5868,Directed,8868,,1.0
6040,5868,Directed,8869,,1.0
6041,5868,Directed,8870,,1.0
6042,5868,Directed,8872,,1.0
6043,5868,Directed,8873,,1.0
6044,5868,Directed,8874,,1.0
6045,5868,Directed,8875,,1.0
6046,5,Directed,16300,,1.0
6046,5868,Directed,8876,,1.0
6047,5868,Directed,8877,,1.0
6048,5868,Directed,8879,,1.0
6049,5868,Directed,8880,,1.0
6050,5868,Directed,8881,,1.0
6051,5868,Directed,8882,,1.0
6052,5868,Directed,8883,,1.0
6053,5868,Directed,8885,,1.0
6054,5868,Directed,8886,,1.0
6055,5868,Directed,8887,,1.0
6056,5868,Directed,8888,,1.0
6057,5868,Directed,8889,,1.0
6058,5868,Directed,8890,,1.0
6059,5868,Directed,8891,,1.0
6060,5868,Directed,8892,,1.0
6061,5868,Directed,8893,,1.0
6062,5868,Directed,8894,,1.0
6063,5868,Directed,8895,,1.0
6064,5868,Directed,8896,,1.0
6065,5868,Directed,8898,,1.0
6066,5868,Directed,8901,,1.0
6067,5868,Directed,8902,,1.0
6068,5868,Directed,8903,,1.0
6069,5868,Directed,8904,,1.0
6070,5868,Directed,8905,,1.0
6071,5868,Directed,8906,,1.0
6072,5868,Directed,8907,,1.0
6073,5868,Directed,8908,,1.0
6074,5868,Directed,8909,,1.0
6075,5868,Directed,8910,,1.0
6076,5868,Directed,8911,,1.0
6077,5868,Directed,8912,,1.0
6078,5868,Directed,8913,,1.0
6079,5868,Directed,8916,,1.0
6080,5868,Directed,8917,,1.0
6081,5868,Directed,8920,,1.0
6082,5868,Directed,8922,,1.0
6083,5868,Directed,8924,,1.0
6084,5868,Directed,8926,,1.0
6085,5868,Directed,8927,,1.0
6086,5868,Directed,8928,,1.0
6087,5868,Directed,8932,,1.0
6088,5868,Directed,8934,,1.0
6089,5868,Directed,8935,,1.0
6090,5868,Directed,8939,,1.0
6091,5868,Directed,8940,,1.0
6092,5868,Directed,8941,,1.0
6093,5868,Directed,8944,,1.0
6094,5868,Directed,8945,,1.0
6095,5868,Directed,8947,,1.0
6096,5868,Directed,8948,,1.0
6097,5868,Directed,8952,,1.0
6098,5868,Directed,8953,,1.0
6099,5868,Directed,8954,,1.0
6100,5868,Directed,8955,,1.0
6101,5868,Directed,8956,,1.0
6102,5868,Directed,8957,,1.0
6103,5868,Directed,8958,,1.0
6104,5868,Directed,8960,,1.0
6105,5868,Directed,8961,,1.0
6106,5868,Directed,8962,,1.0
6107,5868,Directed,8963,,1.0
6108,5868,Directed,8964,,1.0
6109,5868,Directed,8965,,1.0
6110,5868,Directed,8966,,1.0
6111,5868,Directed,8967,,1.0
6112,5868,Directed,8968,,1.0
6113,5868,Directed,8971,,1.0
6114,5868,Directed,8972,,1.0
6115,5868,Directed,8973,,1.0
6116,5868,Directed,8974,,1.0
6117,5868,Directed,8975,,1.0
6118,5868,Directed,8976,,1.0
6119,5868,Directed,8977,,1.0
6120,5868,Directed,8978,,1.0
6121,5868,Directed,8979,,1.0
6122,5868,Directed,8980,,1.0
6123,5868,Directed,8981,,1.0
6124,5868,Directed,8983,,1.0
6125,5868,Directed,8984,,1.0
6126,5868,Directed,8985,,1.0
6127,5868,Directed,8986,,1.0
6128,5868,Directed,8987,,1.0
6129,5868,Directed,8988,,1.0
6130,5868,Directed,8989,,1.0
6131,5868,Directed,8990,,1.0
6132,5868,Directed,8991,,1.0
6133,5868,Directed,8992,,1.0
6134,5868,Directed,8993,,1.0
6135,5868,Directed,8995,,1.0
6136,5868,Directed,8997,,1.0
6137,5868,Directed,8998,,1.0
6138,5868,Directed,8999,,1.0
6139,5868,Directed,9000,,1.0
6140,5868,Directed,9001,,1.0
6141,5868,Directed,9002,,1.0
6142,5868,Directed,9003,,1.0
6143,5868,Directed,9004,,1.0
6144,5868,Directed,9005,,1.0
6145,5868,Directed,9006,,1.0
6146,5868,Directed,9007,,1.0
6147,5868,Directed,9009,,1.0
6148,5868,Directed,9010,,1.0
6149,5868,Directed,9011,,1.0
6150,5868,Directed,9012,,1.0
6151,5868,Directed,9013,,1.0
6152,5868,Directed,9014,,1.0
6153,5868,Directed,9016,,1.0
6154,5868,Directed,9017,,1.0
6155,5868,Directed,9018,,1.0
6156,5868,Directed,9020,,1.0
6157,5868,Directed,9021,,1.0
6158,5868,Directed,9022,,1.0
6159,5868,Directed,9023,,1.0
6160,5868,Directed,9025,,1.0
6161,5868,Directed,9026,,1.0
6162,5868,Directed,9027,,1.0
6163,5868,Directed,9028,,1.0
6164,5868,Directed,9029,,1.0
6165,5868,Directed,9030,,1.0
6166,5868,Directed,9031,,1.0
6167,5868,Directed,9032,,1.0
6168,5868,Directed,9033,,1.0
6169,5868,Directed,9036,,1.0
6170,5868,Directed,9038,,1.0
6171,5868,Directed,9040,,1.0
6172,5868,Directed,9041,,1.0
6173,5868,Directed,9042,,1.0
6174,5868,Directed,9043,,1.0
6175,5868,Directed,9044,,1.0
6176,5868,Directed,9045,,1.0
6177,5868,Directed,9046,,1.0
6178,5868,Directed,9047,,1.0
6179,5868,Directed,9048,,1.0
6180,5868,Directed,9049,,1.0
6181,5868,Directed,9050,,1.0
6182,5868,Directed,9051,,1.0
6183,5868,Directed,9052,,1.0
6184,5868,Directed,9053,,1.0
6185,5868,Directed,9054,,1.0
6186,5868,Directed,9056,,1.0
6187,5,Directed,13723,,1.0
6187,5868,Directed,9057,,1.0
6188,5868,Directed,9058,,1.0
6189,5868,Directed,9059,,1.0
6190,5868,Directed,9060,,1.0
6191,5868,Directed,9061,,1.0
6192,5868,Directed,9062,,1.0
6193,5868,Directed,9063,,1.0
6194,5868,Directed,9065,,1.0
6195,5868,Directed,9066,,1.0
6196,5868,Directed,9068,,1.0
6197,5868,Directed,9069,,1.0
6198,5868,Directed,9070,,1.0
6199,5868,Directed,9071,,1.0
6200,5868,Directed,9072,,1.0
6201,5868,Directed,9073,,1.0
6202,5868,Directed,9075,,1.0
6203,5868,Directed,9076,,1.0
6204,5868,Directed,9077,,1.0
6205,5868,Directed,9078,,1.0
6206,5868,Directed,9079,,1.0
6207,5868,Directed,9080,,1.0
6208,5868,Directed,9081,,1.0
6209,5868,Directed,9083,,1.0
6210,5868,Directed,9084,,1.0
6211,5868,Directed,9085,,1.0
6212,5868,Directed,9086,,1.0
6213,5868,Directed,9087,,1.0
6214,5868,Directed,9088,,1.0
6215,5868,Directed,9089,,1.0
6216,5868,Directed,9091,,1.0
6217,5868,Directed,9092,,1.0
6218,5868,Directed,9093,,1.0
6219,5868,Directed,9094,,1.0
6220,5868,Directed,9095,,1.0
6221,5868,Directed,9096,,1.0
6222,5868,Directed,9097,,1.0
6223,5868,Directed,9099,,1.0
6224,5868,Directed,9100,,1.0
6225,5007,Directed,12249,,1.0
6225,5868,Directed,9101,,1.0
6226,5868,Directed,9102,,1.0
6227,5868,Directed,9103,,1.0
6228,5868,Directed,9104,,1.0
6229,5868,Directed,9105,,1.0
6230,5868,Directed,9106,,1.0
6231,5868,Directed,9108,,1.0
6232,5868,Directed,9110,,1.0
6233,5868,Directed,9111,,1.0
6234,5868,Directed,9112,,1.0
6235,5868,Directed,9113,,1.0
6236,5868,Directed,9114,,1.0
6237,5868,Directed,9115,,1.0
6238,5868,Directed,9116,,1.0
6239,5868,Directed,9117,,1.0
6240,5868,Directed,9118,,1.0
6241,5868,Directed,9119,,1.0
6242,5868,Directed,9120,,1.0
6243,5868,Directed,9121,,1.0
6244,5868,Directed,9122,,1.0
6245,5868,Directed,9123,,1.0
6246,4689,Directed,12115,,1.0
6246,5868,Directed,9124,,1.0
6247,5868,Directed,9125,,1.0
6248,5868,Directed,9126,,1.0
6249,5868,Directed,9127,,1.0
6250,5868,Directed,9128,,1.0
6251,5868,Directed,9129,,1.0
6252,5868,Directed,9130,,1.0
6253,5868,Directed,9131,,1.0
6254,5868,Directed,9132,,1.0
6255,5868,Directed,9133,,1.0
6256,5868,Directed,9135,,1.0
6257,5868,Directed,9136,,1.0
6258,5868,Directed,9137,,1.0
6259,5868,Directed,9138,,1.0
6260,5868,Directed,9139,,1.0
6261,5868,Directed,9140,,1.0
6262,5868,Directed,9141,,1.0
6263,5868,Directed,9142,,1.0
6264,5868,Directed,9143,,1.0
6265,5868,Directed,9145,,1.0
6266,5868,Directed,9146,,1.0
6267,5868,Directed,9147,,1.0
6268,5868,Directed,9148,,1.0
6269,5868,Directed,9149,,1.0
6270,5868,Directed,9150,,1.0
6271,5868,Directed,9151,,1.0
6272,5868,Directed,9152,,1.0
6273,5868,Directed,9153,,1.0
6274,5868,Directed,9154,,1.0
6275,5868,Directed,9155,,1.0
6276,5868,Directed,9156,,1.0
6277,5868,Directed,9157,,1.0
6278,5868,Directed,9158,,1.0
6279,5868,Directed,9160,,1.0
6280,5868,Directed,9161,,1.0
6281,5868,Directed,9162,,1.0
6282,5868,Directed,9163,,1.0
6283,5868,Directed,9164,,1.0
6284,5868,Directed,9165,,1.0
6285,5868,Directed,9167,,1.0
6286,5868,Directed,9168,,1.0
6287,5868,Directed,9170,,1.0
6288,5868,Directed,9172,,1.0
6289,5868,Directed,9173,,1.0
6290,5868,Directed,9174,,1.0
6291,5868,Directed,9175,,1.0
6292,5868,Directed,9176,,1.0
6293,5868,Directed,9177,,1.0
6294,5868,Directed,9178,,1.0
6295,5868,Directed,9180,,1.0
6296,5868,Directed,9182,,1.0
6297,5868,Directed,9183,,1.0
6298,5868,Directed,9184,,1.0
6299,5868,Directed,9185,,1.0
6300,5868,Directed,9186,,1.0
6301,5868,Directed,9187,,1.0
6302,5868,Directed,9188,,1.0
6303,5868,Directed,9189,,1.0
6304,5868,Directed,9190,,1.0
6305,5868,Directed,9191,,1.0
6306,5868,Directed,9192,,1.0
6307,5868,Directed,9193,,1.0
6308,5,Directed,14883,,1.0
6308,5868,Directed,9194,,1.0
6309,5868,Directed,9195,,1.0
6310,5,Directed,14567,,1.0
6310,5868,Directed,9197,,1.0
6311,5868,Directed,9198,,1.0
6312,5,Directed,14311,,1.0
6312,5868,Directed,9200,,1.0
6313,5868,Directed,9201,,1.0
6314,5868,Directed,9202,,1.0
6315,5868,Directed,9203,,1.0
6316,5868,Directed,9205,,1.0
6317,5868,Directed,9206,,1.0
6318,5868,Directed,9207,,1.0
6319,5868,Directed,9208,,1.0
6320,5868,Directed,9209,,1.0
6321,5868,Directed,9210,,1.0
6322,5868,Directed,9211,,1.0
6323,5868,Directed,9212,,1.0
6324,5868,Directed,9213,,1.0
6325,5868,Directed,9214,,1.0
6326,5868,Directed,9215,,1.0
6327,5868,Directed,9217,,1.0
6328,5868,Directed,9218,,1.0
6329,5868,Directed,9220,,1.0
6330,5868,Directed,9221,,1.0
6331,5868,Directed,9222,,1.0
6332,5868,Directed,9223,,1.0
6333,5868,Directed,9224,,1.0
6334,5868,Directed,9225,,1.0
6335,5868,Directed,9226,,1.0
6336,5868,Directed,9227,,1.0
6337,5,Directed,15111,,1.0
6337,5868,Directed,9228,,1.0
6338,5868,Directed,9229,,1.0
6339,5868,Directed,9230,,1.0
6340,5868,Directed,9231,,1.0
6341,5868,Directed,9232,,1.0
6342,5868,Directed,9234,,1.0
6343,5868,Directed,9235,,1.0
6344,5868,Directed,9236,,1.0
6345,5868,Directed,9237,,1.0
6346,5868,Directed,9238,,1.0
6347,5868,Directed,9239,,1.0
6348,5868,Directed,9240,,1.0
6349,5868,Directed,9241,,1.0
6350,5868,Directed,9242,,1.0
6351,5868,Directed,9243,,1.0
6352,5,Directed,18034,,1.0
6352,5868,Directed,9244,,1.0
6353,5868,Directed,9245,,1.0
6354,5868,Directed,9246,,1.0
6355,5868,Directed,9247,,1.0
6356,5868,Directed,9248,,1.0
6357,5868,Directed,9249,,1.0
6358,5868,Directed,9250,,1.0
6359,5868,Directed,9251,,1.0
6360,5868,Directed,9252,,1.0
6361,5868,Directed,9253,,1.0
6362,5868,Directed,9254,,1.0
6363,5,Directed,13975,,1.0
6363,5868,Directed,9255,,1.0
6364,5868,Directed,9257,,1.0
6365,5868,Directed,9258,,1.0
6366,5,Directed,13990,,1.0
6366,5868,Directed,9259,,1.0
6367,5868,Directed,9261,,1.0
6368,5868,Directed,9262,,1.0
6369,5868,Directed,9266,,1.0
6370,5868,Directed,9267,,1.0
6371,5868,Directed,9268,,1.0
6372,5868,Directed,9269,,1.0
6373,5868,Directed,9271,,1.0
6374,5868,Directed,9272,,1.0
6375,5868,Directed,9273,,1.0
6376,5868,Directed,9274,,1.0
6377,5868,Directed,9276,,1.0
6378,5868,Directed,9277,,1.0
6379,5868,Directed,9278,,1.0
6380,5868,Directed,9279,,1.0
6381,5868,Directed,9280,,1.0
6382,5868,Directed,9282,,1.0
6383,5868,Directed,9283,,1.0
6384,5868,Directed,9284,,1.0
6385,5868,Directed,9285,,1.0
6386,5868,Directed,9286,,1.0
6387,5,Directed,18021,,1.0
6387,5868,Directed,9287,,1.0
6388,5868,Directed,9288,,1.0
6389,5868,Directed,9289,,1.0
6390,5868,Directed,9290,,1.0
6391,5868,Directed,9291,,1.0
6392,5868,Directed,9292,,1.0
6393,5868,Directed,9293,,1.0
6394,5868,Directed,9294,,1.0
6395,5868,Directed,9295,,1.0
6396,5868,Directed,9296,,1.0
6397,5868,Directed,9297,,1.0
6398,5868,Directed,9298,,1.0
6399,5868,Directed,9299,,1.0
6400,5868,Directed,9300,,1.0
6401,5868,Directed,9301,,1.0
6402,5868,Directed,9302,,1.0
6403,5868,Directed,9303,,1.0
6404,5868,Directed,9304,,1.0
6405,5868,Directed,9305,,1.0
6406,5868,Directed,9307,,1.0
6407,5868,Directed,9308,,1.0
6408,5868,Directed,9309,,1.0
6409,5868,Directed,9310,,1.0
6410,5868,Directed,9311,,1.0
6411,5868,Directed,9312,,1.0
6412,5868,Directed,9314,,1.0
6413,5868,Directed,9315,,1.0
6414,5868,Directed,9317,,1.0
6415,5868,Directed,9319,,1.0
6416,5868,Directed,9320,,1.0
6417,5868,Directed,9321,,1.0
6418,5868,Directed,9322,,1.0
6419,5868,Directed,9323,,1.0
6420,5868,Directed,9324,,1.0
6421,5868,Directed,9325,,1.0
6422,5,Directed,15625,,1.0
6422,5868,Directed,9326,,1.0
6423,5868,Directed,9327,,1.0
6424,5868,Directed,9328,,1.0
6425,5868,Directed,9329,,1.0
6426,5868,Directed,9330,,1.0
6427,5868,Directed,9331,,1.0
6428,5868,Directed,9332,,1.0
6429,5868,Directed,9333,,1.0
6430,5868,Directed,9334,,1.0
6431,5868,Directed,9335,,1.0
6432,5868,Directed,9336,,1.0
6433,5868,Directed,9337,,1.0
6434,5868,Directed,9338,,1.0
6435,5868,Directed,9339,,1.0
6436,5868,Directed,9340,,1.0
6437,5868,Directed,9341,,1.0
6438,5868,Directed,9342,,1.0
6439,5868,Directed,9343,,1.0
6440,5868,Directed,9344,,1.0
6441,5868,Directed,9345,,1.0
6442,5868,Directed,9346,,1.0
6443,5868,Directed,9347,,1.0
6444,5868,Directed,9348,,1.0
